event_id,minute,second,time_sec,team,type,source_file
1607,0,0,0.0,İstanbul Başakşehir FK (37441),challenges won,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1608,0,0,0.0,Kayserispor (39991),playing in counter-attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1609,0,0,0.0,Kayserispor (39991),playing in counter-attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1610,0,0,0.0,Kayserispor (39991),playing in counter-attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1611,0,0,0.0,Kayserispor (39991),başarılı top kapma,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1623,0,0,0.0,İstanbul Başakşehir FK (37441),i̇sabetsiz paslar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1612,0,0,0.0,İstanbul Başakşehir FK (37441),challenges unsuccessful,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1614,0,0,0.0,İstanbul Başakşehir FK (37441),dribbles unsuccessful,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1615,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1616,0,0,0.0,Kayserispor (39991),passes forward accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1617,0,0,0.0,Kayserispor (39991),crosses inaccurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1618,0,0,0.0,Kayserispor (39991),incomplete passes into the box,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1619,0,0,0.0,Kayserispor (39991),loss balls,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1620,0,0,0.0,Kayserispor (39991),i̇sabetsiz paslar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1621,0,0,0.0,İstanbul Başakşehir FK (37441),playing in counter-attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1613,0,0,0.0,Kayserispor (39991),challenges won,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1645,0,0,0.0,İstanbul Başakşehir FK (37441),incomplete passes forward,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1646,0,0,0.0,İstanbul Başakşehir FK (37441),incomplete progressive passes,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1647,0,0,0.0,İstanbul Başakşehir FK (37441),loss balls,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1671,0,0,0.0,İstanbul Başakşehir FK (37441),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1672,0,0,0.0,İstanbul Başakşehir FK (37441),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1673,0,0,0.0,İstanbul Başakşehir FK (37441),passes forward accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1674,0,0,0.0,İstanbul Başakşehir FK (37441),progressive passes accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1675,0,0,0.0,İstanbul Başakşehir FK (37441),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1676,0,0,0.0,İstanbul Başakşehir FK (37441),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1677,0,0,0.0,İstanbul Başakşehir FK (37441),passes forward accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1678,0,0,0.0,İstanbul Başakşehir FK (37441),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1670,0,0,0.0,İstanbul Başakşehir FK (37441),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1679,0,0,0.0,İstanbul Başakşehir FK (37441),driplingler,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1681,0,0,0.0,Kayserispor (39991),başarısız top kapma,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1682,0,0,0.0,Kayserispor (39991),challenges unsuccessful,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1683,0,0,0.0,İstanbul Başakşehir FK (37441),challenges won,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1684,0,0,0.0,İstanbul Başakşehir FK (37441),dribbling in the final third successful,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1685,0,0,0.0,İstanbul Başakşehir FK (37441),başarılı driplingler,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1686,0,0,0.0,Kayserispor (39991),başarısız top kapma,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1687,0,0,0.0,Kayserispor (39991),challenges unsuccessful,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1688,0,0,0.0,İstanbul Başakşehir FK (37441),challenges won,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1680,0,0,0.0,İstanbul Başakşehir FK (37441),başarılı driplingler,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1669,0,0,0.0,İstanbul Başakşehir FK (37441),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1668,0,0,0.0,İstanbul Başakşehir FK (37441),participation in positional attacks with shots,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1667,0,0,0.0,İstanbul Başakşehir FK (37441),participation in positional attacks with shots,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1648,0,0,0.0,İstanbul Başakşehir FK (37441),i̇sabetsiz paslar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1649,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1650,0,0,0.0,Kayserispor (39991),passes forward accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1651,0,0,0.0,Kayserispor (39991),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1652,0,0,0.0,Kayserispor (39991),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1653,0,0,0.0,Kayserispor (39991),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1654,0,0,0.0,Kayserispor (39991),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1655,0,0,0.0,Kayserispor (39991),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1656,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1657,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1658,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1659,0,0,0.0,Kayserispor (39991),incomplete passes forward,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1660,0,0,0.0,Kayserispor (39991),incomplete progressive passes,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1661,0,0,0.0,Kayserispor (39991),passes into offside position,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1662,0,0,0.0,Kayserispor (39991),i̇sabetsiz paslar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1663,0,0,0.0,Kayserispor (39991),loss balls,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1664,0,0,0.0,Kayserispor (39991),ofsaytlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1665,0,0,0.0,İstanbul Başakşehir FK (37441),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1666,0,0,0.0,İstanbul Başakşehir FK (37441),participation in positional attacks with shots,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
1690,0,0,0.0,İstanbul Başakşehir FK (37441),i̇sabetli şut,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2134,0,0,0.0,Kayserispor (39991),yapılan fauller,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2135,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2136,0,0,0.0,Kayserispor (39991),passes forward accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2604,0,0,0.0,Kayserispor (39991),incomplete passes forward,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2605,0,0,0.0,Kayserispor (39991),incomplete progressive passes,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2606,0,0,0.0,Kayserispor (39991),i̇sabetsiz paslar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2607,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2608,0,0,0.0,Kayserispor (39991),passes forward accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2609,0,0,0.0,Kayserispor (39991),progressive passes accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2610,0,0,0.0,Kayserispor (39991),uzun paslar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2611,0,0,0.0,İstanbul Başakşehir FK (37441),ball recoveries,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2603,0,0,0.0,Kayserispor (39991),incomplete long passes,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2612,0,0,0.0,İstanbul Başakşehir FK (37441),başarılı hava topu mücadeleleri,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2614,0,0,0.0,İstanbul Başakşehir FK (37441),challenges won,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2615,0,0,0.0,Kayserispor (39991),kaybedilen hava topu mücadeleleri,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2616,0,0,0.0,Kayserispor (39991),loss balls,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2617,0,0,0.0,Kayserispor (39991),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2618,0,0,0.0,İstanbul Başakşehir FK (37441),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2619,0,0,0.0,İstanbul Başakşehir FK (37441),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2620,0,0,0.0,İstanbul Başakşehir FK (37441),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2621,0,0,0.0,İstanbul Başakşehir FK (37441),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2613,0,0,0.0,Kayserispor (39991),challenges unsuccessful,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2622,0,0,0.0,İstanbul Başakşehir FK (37441),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2602,0,0,0.0,İstanbul Başakşehir FK (37441),i̇sabetsiz paslar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2600,0,0,0.0,İstanbul Başakşehir FK (37441),loss balls,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2582,0,0,0.0,Kayserispor (39991),loss balls,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2583,0,0,0.0,Kayserispor (39991),top kayıpları / kendi yarı sahasında,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2584,0,0,0.0,Kayserispor (39991),i̇sabetsiz paslar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2585,0,0,0.0,İstanbul Başakşehir FK (37441),ball recoveries,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2586,0,0,0.0,İstanbul Başakşehir FK (37441),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2587,0,0,0.0,İstanbul Başakşehir FK (37441),passes forward accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2588,0,0,0.0,İstanbul Başakşehir FK (37441),progressive passes accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2589,0,0,0.0,İstanbul Başakşehir FK (37441),rakip sahada geri kazanılan toplar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2601,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2590,0,0,0.0,İstanbul Başakşehir FK (37441),başarılı driplingler,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2592,0,0,0.0,Kayserispor (39991),challenges unsuccessful,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2593,0,0,0.0,İstanbul Başakşehir FK (37441),challenges won,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2594,0,0,0.0,İstanbul Başakşehir FK (37441),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2595,0,0,0.0,İstanbul Başakşehir FK (37441),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2596,0,0,0.0,İstanbul Başakşehir FK (37441),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2597,0,0,0.0,İstanbul Başakşehir FK (37441),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2598,0,0,0.0,İstanbul Başakşehir FK (37441),passes forward accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2599,0,0,0.0,Kayserispor (39991),ball recoveries,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2591,0,0,0.0,Kayserispor (39991),başarısız top kapma,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2623,0,0,0.0,İstanbul Başakşehir FK (37441),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2624,0,0,0.0,İstanbul Başakşehir FK (37441),passes forward accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2625,0,0,0.0,İstanbul Başakşehir FK (37441),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2649,0,0,0.0,Kayserispor (39991),progressive passes accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2650,0,0,0.0,Kayserispor (39991),uzun paslar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2651,0,0,0.0,Kayserispor (39991),başarılı hava topu mücadeleleri,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2652,0,0,0.0,İstanbul Başakşehir FK (37441),challenges unsuccessful,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2653,0,0,0.0,Kayserispor (39991),challenges won,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2654,0,0,0.0,İstanbul Başakşehir FK (37441),kaybedilen hava topu mücadeleleri,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2655,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2656,0,0,0.0,Kayserispor (39991),passes forward accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2648,0,0,0.0,Kayserispor (39991),passes forward accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2657,0,0,0.0,Kayserispor (39991),progressive passes accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2659,0,0,0.0,Kayserispor (39991),incomplete passes into the box,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2660,0,0,0.0,Kayserispor (39991),incomplete progressive passes,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2661,0,0,0.0,Kayserispor (39991),i̇sabetsiz paslar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2662,0,0,0.0,Kayserispor (39991),challenges unsuccessful,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2663,0,0,0.0,İstanbul Başakşehir FK (37441),challenges won,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2664,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2665,0,0,0.0,Kayserispor (39991),ceza sahasına / i̇sabetli,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2666,0,0,0.0,Kayserispor (39991),crosses accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2658,0,0,0.0,Kayserispor (39991),incomplete passes forward,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2647,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2646,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2645,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2626,0,0,0.0,İstanbul Başakşehir FK (37441),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2627,0,0,0.0,İstanbul Başakşehir FK (37441),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2628,0,0,0.0,İstanbul Başakşehir FK (37441),başarılı hava topu mücadeleleri,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2629,0,0,0.0,Kayserispor (39991),challenges unsuccessful,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2630,0,0,0.0,İstanbul Başakşehir FK (37441),challenges won,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2631,0,0,0.0,Kayserispor (39991),kaybedilen hava topu mücadeleleri,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2632,0,0,0.0,İstanbul Başakşehir FK (37441),loss balls,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2633,0,0,0.0,İstanbul Başakşehir FK (37441),i̇sabetsiz paslar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2634,0,0,0.0,Kayserispor (39991),ball recoveries,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2635,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2636,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2637,0,0,0.0,Kayserispor (39991),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2638,0,0,0.0,Kayserispor (39991),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2639,0,0,0.0,Kayserispor (39991),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2640,0,0,0.0,Kayserispor (39991),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2641,0,0,0.0,Kayserispor (39991),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2642,0,0,0.0,Kayserispor (39991),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2643,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2644,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2581,0,0,0.0,Kayserispor (39991),kötü top kontrolü,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2667,0,0,0.0,Kayserispor (39991),gol pozisyonları,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2580,0,0,0.0,Kayserispor (39991),incomplete passes forward,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2578,0,0,0.0,İstanbul Başakşehir FK (37441),challenges unsuccessful,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2515,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2516,0,0,0.0,Kayserispor (39991),passes forward accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2517,0,0,0.0,Kayserispor (39991),progressive passes accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2518,0,0,0.0,Kayserispor (39991),playing in counter-attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2519,0,0,0.0,Kayserispor (39991),playing in counter-attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2520,0,0,0.0,İstanbul Başakşehir FK (37441),faul,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2521,0,0,0.0,Kayserispor (39991),yapılan fauller,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2522,0,0,0.0,Kayserispor (39991),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2514,0,0,0.0,Kayserispor (39991),ball recoveries,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2523,0,0,0.0,Kayserispor (39991),passes forward accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2525,0,0,0.0,Kayserispor (39991),i̇sabetli şut,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2526,0,0,0.0,Kayserispor (39991),participation in set-pieces with shots,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2527,0,0,0.0,Kayserispor (39991),participation in set-pieces with shots,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2528,0,0,0.0,Kayserispor (39991),playing in set-piece attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2529,0,0,0.0,Kayserispor (39991),playing in set-piece attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2530,0,0,0.0,İstanbul Başakşehir FK (37441),paslar adresi bulanlar,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2531,0,0,0.0,İstanbul Başakşehir FK (37441),passes forward accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2532,0,0,0.0,İstanbul Başakşehir FK (37441),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2524,0,0,0.0,Kayserispor (39991),progressive passes accurate,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
2533,0,0,0.0,İstanbul Başakşehir FK (37441),playing in positional attacks,"Kayserispor 0-3 İstanbul Başakşehir FK 24.01.2026, Maçın Tamamı.csv"
